-0.0004	-0.0004	0.9972	
0.0	-0.0016	0.9976	
-0.0004	-0.0012	0.9992	
-0.0004	-0.0012	0.9976	
0.0	-0.0004	0.998	
-0.0008	0.0088	0.9956	
-0.026399999999999996	0.011200000000000002	0.9936	
-0.1396	-0.032799999999999996	0.9808	
-0.042	-0.08560000000000001	0.9964	
-0.048799999999999996	-0.102	0.9944	
-0.0444	-0.1124	0.992	
-0.0184	-0.09720000000000001	1.0004	
-0.044800000000000006	-0.08560000000000001	0.9956	
-0.05	-0.1	0.9956	
-0.0512	-0.0832	0.9952	
-0.05	-0.0724	0.9952	
-0.05	-0.07120000000000001	0.9972	
-0.05	-0.07080000000000002	0.9968	
-0.05	-0.07	0.9984000000000001	
-0.0368	-0.07400000000000001	0.9995999999999999	
-0.068	-0.1716	0.9836	
-0.07440000000000001	-0.1128	0.9852	
-0.015600000000000001	-0.0564	0.9940000000000001	
-0.0276	-0.0768	0.9972	
-0.03	-0.08040000000000001	0.996	
-0.03	-0.08	0.996	
-0.03	-0.08040000000000001	0.9964	
-0.0268	-0.07680000000000001	0.9987999999999999	
-0.06869565217391303	-0.04391304347826087	0.9947826086956522	
-0.43	-0.02	0.9007999999999999	
-0.43	-0.02	0.9007999999999999	
-0.43	-0.02	0.9	
-0.43	-0.02	0.9	
-0.4296	-0.02	0.9	
-0.446	-0.027200000000000002	0.8928	
-0.4816	-0.036000000000000004	0.8704000000000001	
-0.48119999999999996	-0.038	0.8712000000000001	
-0.4808	-0.037200000000000004	0.8708	
-0.5075999999999999	-0.0368	0.856	
-0.5676	-0.03	0.8211999999999999	
-0.5688	-0.03	0.8208	
-0.5760000000000001	-0.0324	0.816	
-0.616	-0.04	0.7892	
-0.6168	-0.04	0.7896000000000001	
-0.6516	-0.0436	0.7615999999999999	
-0.68	-0.0504	0.732	
-0.68	-0.05	0.7315999999999999	
-0.6796000000000001	-0.0504	0.73	
-0.6824000000000001	-0.0516	0.7312000000000001	
-0.7596	-0.1016	0.6516	
-0.7444	0.013999999999999999	0.6772	
-0.7143999999999999	0.005600000000000001	0.7020000000000001	
-0.71	0.0028000000000000004	0.7023999999999999	
-0.7103999999999999	0.0068000000000000005	0.704	
-0.71	0.01	0.7019999999999998	
-0.71	0.01	0.7023999999999999	
-0.71	0.01	0.7008	
-0.7195999999999999	0.0108	0.6975999999999999	
-0.8868	-0.0152	0.4404	
-0.9972	0.06280000000000001	0.1364	
-1.0024	0.04	0.0772	
-0.9908	0.013600000000000001	0.20559999999999998	
